Username,Date,Time,Tweet
Jade33180715718,4/25/2023,19:46:06,"We are available for your urgent assignment 
#ecsu #gramfam #msu #utrgv #clemsonuniversity #tsu #wvu #ssu #jsu #aamu #pvamu #txsu22 #fvsu #plnu #usm #tsu #bsu #nccu #ucd #ksu #umbc #myasu #nsu #famu #utsa #msu #twu #usc #uncg #nyu #flu #gsu #spelmancollege #osu  #svsu #LSU https://t.co/5HR2G2Q5xP"
TrojansWire,4/25/2023,19:40:13,"Lindsay Gottlieb gained two experienced players who will be regular parts of the #USC rotation, building depth for next season.  https://t.co/yqXbc1Urug"
borderObserver,4/25/2023,19:15:01,"CBP Officers Arrest 38 Fugitives Including Three Men Sought for Sexual Offenses Against Children
https://t.co/QDfvWxb6HN
16 Mar 2023

3 #SexOffender

55-y/o male #USC
Columbus, NM

2 MX at
Paso Del Norte
Ysleta

+35 with charges ..

#CBP_action qt-cbp-media-4670 #borderObserver https://t.co/avhIDIilVY"
CSatUSC,4/25/2023,19:14:24,"TODAY! Join us for the next talk in our @CSatUSC Colloquium Series! Silvia Sellan (@sellan_s) of @UofT will present on ""Geometry +"" A Tour of Geometry Processing Research. 

📅Tuesday, April 25, 4 pm 
More info: https://t.co/o5slg112Zl

@USCViterbi @ResearchAtUSC #USC https://t.co/f1ClHsJaBC"
GSwaim,4/25/2023,19:14:15,@JWMediaDC @pac12 @Big12Conference That's because the #Big12 deal is more than it was before OU and Texas left. The #Pac12 deal is going to be dramatically lower than before they lost #USC and #UCLA. #HUGEdifference
LbcTrojan,4/25/2023,19:11:41,👀 Hi praise for Caleb Williams. Enjoy him this coming year #USC fans https://t.co/ts3CXt9FBz
TrojansWire,4/25/2023,19:10:41,"Riley is recruiting football players, not hoopers, but #USC’s ‘home-court advantage’ in the Bronny recruitment is undeniable.  https://t.co/SGaBHP1vXx"
CurranWrites,4/25/2023,19:10:22,"A look at prospects #USC is sending to the NFL Draft. #FightOn
Subscribe to Faithful Angelenos Sports.

https://t.co/5v8WMyASv1"
drea_the_writer,4/25/2023,19:00:19,"HMU for help with your assignments
#ecsu #gramfam #msu #utrgv #clemsonuniversity #tsu #wvu #ssu #jsu #aamu #pvamu #txsu #fvsu #plnu #usm #tsu #bsu #nccu #ucd #ksu #myasu #nsu #famu #utsa #msu #twu #usc #uncg  #gsu #spelmancollege #osu #auburnuniversity #svsu #LSU+1 (985) 283-8151"
jasmileayana,4/25/2023,18:54:37,"HMU for help with your assignments
#ecsu #gramfam #msu #utrgv #clemsonuniversity #tsu #wvu #ssu #jsu #aamu #pvamu #txsu #fvsu #plnu #usm #tsu #bsu #nccu #ucd #ksu #myasu #nsu #famu #utsa #msu #twu #usc #uncg  #gsu #spelmancollege #osu #auburnuniversity #svsu #LSU+1 (985) 283-8151"
jade_essay,4/25/2023,18:53:56,"HMU for help with your assignments
#ecsu #gramfam #msu #utrgv #clemsonuniversity #tsu #wvu #ssu #jsu #aamu #pvamu #txsu #fvsu #plnu #usm #tsu #bsu #nccu #ucd #ksu #myasu #nsu #famu #utsa #msu #twu #usc #uncg  #gsu #spelmancollege #osu #auburnuniversity #svsu #LSU+1 (985) 283-8151"
estates_hills,4/25/2023,18:50:48,"Come out and join us Tuesday, May 9 at 6 p.m. for the 2023 Mardi Gras Food Fest, in support of #USC Arcadia Hospital!

https://t.co/UoRX9z7qqn

This event is sponsored by Trinity Hills, and proudly partnered with @PasadenaVillage , @USCArcadia , @ArcadiaChamber , and @SGVCOG"
TrojansWire,4/25/2023,18:35:46,"We care about the Bear. We talked to @MarkRogersTV at the @VoiceOfCFB about Bear Alexander, the big story at #USC.  https://t.co/dkkDqhUagq"
RyanYoungRivals,4/25/2023,18:19:24,"Houston OL transfer Cam'Ron Johnson was impressed by his #USC official visit and talks with OL coach Josh Henson, he tells @SeanW_Rivals:

""Great dude and a hell of a teacher ... Just the few days there I definitely learned a lot about my game.""

More:

https://t.co/BelHtNdboO"
TrojansWire,4/25/2023,18:10:10,The #Pac12 baseball standings look different after #USC took 2 of 3 games from UCLA and won the weekend series vs the Bruins  https://t.co/FLXQk932gO
zonamason14421,4/25/2023,17:45:46,"Looks like it's not just #USC celebrating a big win against #UCLA - new users can also score big with up to $20 cash rewards on TEMU using my code &lt;111056209&gt;. Don't let USC have all the fun, join in on the winning with TEMU! 🏆🚀#TrendingTopicTuesday
https://t.co/d0I8yMASwL"
USC_Rivals,4/25/2023,17:20:50,Isaiah Collier stays No. 1 in final Rivals rankings. #USC https://t.co/lLmLtoGJCX
GradSchoolUofSC,4/25/2023,17:15:09,📌 *New* on the Opportunities Bulletin Board: a Graduate Staff Assistant opportunity with the Office of Academic Affairs in the College of Nursing. Visit the link for the latest updates ➡️ https://t.co/9FHEQIuu3y  #USC https://t.co/l9QqczJEJA
TrojansWire,4/25/2023,17:10:40,".@DonJamesSports offers analysis of #USC’s new 2024 running back, Bryan Jackson.  https://t.co/QqfuaL1sBv"
aiaa_lalv,4/25/2023,17:10:21,"(#April 29) #Serendipity and #contrarianism in #scientific #research: Hit 'em where they ain't, with #Prof. #Paul D. #Ronney (https://t.co/JZkgfDYjmP). Please join #AIAA #LALV #Section for an #insightful #talk by an industry leader in #University of #Southern #California (#USC). https://t.co/ZlRXGIVaDJ"
Scott_Schrader,4/25/2023,16:33:15,"What We Learned About the #USC Quarterback Position This Spring❕📈

https://t.co/x5THPR7vvG via @On3USC @ErikTMcKinney #FightOn✌️"
lacommons,4/25/2023,16:12:04,"We brought visual arts to book lovers! At the LA Times #FestivalofBooks, we hosted a Creativity Corner, offering giclee prints featuring found objects, and painting for all ages!

#usc #latimesfestivalofbooks #creativity #laart https://t.co/OyZJ2kIt6m"
TrojansWire,4/25/2023,16:05:37,"If you’re a wide receiver, is there a better place to go than #USC?  https://t.co/D2P701bvYQ"
GGreensss,4/25/2023,16:05:10,Rewatching some SC games from last year. Please don’t sleep on @mike3jack The guy is going to be an NFL wideout. He just pulls away from everybody when he gets going. #USC
RaideretteQT,4/25/2023,15:31:35,I’m so proud of my baby girl. Tomorrow will be her last day of her second year of grad school. Like wow!This girl sets her mind to something n doesn’t give up even when she feels like it sometimes. One more year to go n she’ll be Dr Ramirez #USC #DPT #GradStudent ❤️💛✌️ #FightOn https://t.co/PzwnspeNVk
bvbiahouston,4/25/2023,15:10:03,What a thrilling game by BVB IA H B09 Black! They showed amazing teamwork and skills to earn a hard-fought 2-2 tie. Congrats to the whole team on a well-earned point! Keep up the great work! 🔥⚽️ #BVBIAHB09Black #BlackAndYellow #Teamwork #BVBIAHouston #BVB09 #BVBIA #USC https://t.co/lKWsRz036M
MarcKulkin,4/25/2023,14:53:46,"USC Running Backs And A Running Clock https://t.co/ghhH8r5MtB via @YouTube 
--The #Trojans RB room is loaded!🐐✌️
--The #NCAA messed things up again!👀
--#USC, Heismans, &amp;. NIL is made for LA.😎🌴
@LO_Pac12 @LockedOnNetwork @On3USC"
daAlmighty1ne,4/25/2023,14:20:21,taking a look at #USC football roster last night and I say we have a pretty good chance for REDEMPTION tour…WIN or FOLD.
bvbiahouston,4/25/2023,14:03:49,"Despite the loss, BVB IA H G10 Black played their hearts out in the game. Keep your heads up, team! We're proud of your effort and look forward to the next game. #BVBIAHG10Black #BVBIAHouston #BVB09 #USC #girlssoccer #BlackAndYellow #NeverGiveUp https://t.co/U7usbVHBBO"
TrojansWire,4/25/2023,14:00:07,#USC did not have a defensive lineman like Bear Alexander on last season’s roster.  https://t.co/hPHr5yIbgn
br00t4c,4/25/2023,13:36:39,"USC renames building after Black community leader Celia Dial Saxon

#BEARS #USC

https://t.co/Wx2zTulKCH"
ShotgunSpr,4/25/2023,13:18:51,"#USC baseball is exciting its alums, including 14-year MLB vet Jeff Cirillo: https://t.co/40xh0eIO0S"
scouttheplayer,4/25/2023,13:13:05,"Top5 #WR #NFLDraft2023 

1. Jaxon Smith-Njigba, #Ohiostate
2. Jordan Addison, #USC
3. Day Flowers, #BostonCollege
4. Marvin Mims Jr, #Oklahoma 
5. Josh Downs, #NorthCarolina"
ojhodgkinson,4/25/2023,9:49:45,"“It’s Lincoln Riley, and I’m excited to go play for that guy.”

Bear Alexander’s reasons for transferring to #USC bolster the belief that Lincoln Riley is building something truly special in Southern California…

https://t.co/VdRJiMDul6"
Pillar_Citizen,4/25/2023,9:22:30,Keep coughing up your #USC suckers! https://t.co/H6iFEg1ArI
thee_prof1,4/25/2023,8:18:40,"He y'all if you ever need an experienced writer to handle all your ESSAY and ASSIGNMENT . 
Dm for help in the following courses
✓ Precalculus 
✓ Calculus 
✓Statistics
✓ Algebra
✓ Trigonometric 
✓ Anatomy 
✓ Proctored Exam
#Nsula #Lu #Usc #Nccu #Famu #Uncg #Ulm #PV"
TrojansWire,4/25/2023,8:00:19,"It’s not a done deal and we’re not assuming it is, but the odds of Bronny James coming to #USC are good. @IanHest produced the show.  https://t.co/IF9zhHC6uz"
marviljr,4/25/2023,6:43:54,"Fight On, Coach! #USC https://t.co/O7kW3V3ylo"
BSwaner77,4/25/2023,6:33:50,"@TRE45ON @UtahCFBstats @FightOnRusty Easy bro... we have students , recruits, players, &amp; coaches on staff who are Mormon.  Show some respect.  #USC #Fight ✌️✌️"
kazualkazhinc,4/25/2023,6:06:49,"Them #USC boys watching the #Lakers playoff game!! 

#FightOn ✌️ 🟣🟡 https://t.co/sJftLwg9nI"
TrojansWire,4/25/2023,5:00:18,#USC continues to build depth for its move to the #B1G.  https://t.co/ZDA8nrXOEr
TrojansZone,4/25/2023,4:56:50,"#USC HC Lincoln Riley, and his wife enjoying the Lakers game tonight:

#FightOn✌️⚔️ https://t.co/bZKd2SXEUZ"
49ergal1967,4/25/2023,4:51:29,"@kjborhauer @RadioFreeTom I'll never accept the change, either.... #USC #GoTrojans #FightOn✌️✌️"
ShotgunSpr,4/25/2023,4:48:50,"#USC 's Gavin Morris sitting in front of the James family and as @D_annarella pointed out (that I missed), #USC HC Lincoln Riley in the row in front of Gavin. https://t.co/k9XgiQuLfj"
GregBiggins,4/25/2023,4:28:13,"Santa Ana (Calif.) Mater Dei QB Elijah Brown has a Pac-12 feel to his recruitment and is starting to set official visit dates with his finalists #ArizonaState #Stanford #UCLA and #USC
https://t.co/ULlkbycbiz https://t.co/SYoAIhOTL1"
GridIron2437,4/25/2023,4:18:09,"#Aomf, #volleyball fans, #Tunein for #SetPoint with
@TeranRodriguez1- @IESportsRadio !
 #NCAAVolleyball #NCAAMVB #Hawaii #UCLA #OhioState #PennState #King #LBSU #GCU #NCAABVB #BigWestTournament #PAC12BVB #USC #CCSA https://t.co/ELDWtxAe6E https://t.co/AbjOGHml01"
Diva_RHIactive,4/25/2023,4:16:43,"#USC #UnitedSearchCorps 
 Knew he was on to something special! 🙏 Doug Bishop is back y'all. 

United Search Corps is here. 🚨🔦🤿🌊
 Be sure to FOLLOW, SHARE &amp;  SUPPORT our guys on their new, meaningful mission.  @DougBis65343815 
https://t.co/bpdDf4EsaR"
Dallasfanindc1,4/25/2023,4:10:17,"@Hayesfawcett3 Four-star DL Bryce Young is ready to commit.

Finalists: #NotreDame #Tennessee #USC #Michigan 

April 29th at 4 pm https://t.co/4N9UZYaaAS"
viscarra37,4/25/2023,4:06:18,"Bronny James to #USC confirmed. He's sitting with USC's finest, @DaGman7 at tonight's #Grizzlies - #Lakers game. ✌️ #FightOn https://t.co/u9NraahoSc"
Dallasfanindc1,4/25/2023,3:45:27,"@MaizeMadMan 4 star DL Bryce Young is ready to commit.
April 29th at 4 pm 
Finalists: #NotreDame #Tennessee #USC #Michigan

RICK FLAIR WON'T BE NEEDED HERE EITHER ☘️☘️☘️🤣🤣 HE'S MICAH GILBERT'S TEAMMATE #GoIrish #GoBlue 

CAN YOU SMELL WHAT THE ROCK IS COOKING 😎✌🏾🔥🔥🔥 https://t.co/bFyPAisMk4"
Dallasfanindc1,4/25/2023,3:35:33,"Four-star DL Bryce Young is ready to commit.

Finalists: #NotreDame #Tennessee #USC #Michigan 
April 29th 4 pm ☘️☘️☘️ #NotreDame #GoIrish 🔥🔥🔥🔥 https://t.co/wSseCOdomU"
CurranWrites,4/25/2023,3:05:22,"Special report: #USC prospects in the 2023 NFL Draft. #FightOn
Subscribe to Faithful Angelenos Sports.

https://t.co/5v8WMyASv1"
Scott_Schrader,4/25/2023,2:38:02,"Another one for #USC baseball❕⚾️

@On3USC #FightOn❕ https://t.co/CR2hR8RvDB"
MarkRogersTV,4/25/2023,2:34:11,"BIG BAD BEAR

#USC #Trojans LIVE at 11pm ET / 8pm PT
with @MattZemek @TrojansWire 

BRING THOSE COMMENTS &amp; QUESTIONS

https://t.co/9s1G1HHmDE

Courtesy: SI https://t.co/xTDbtRWrPS"
M17_Lpunzalan,4/25/2023,2:23:21,"42423. #QUOTE® #QUASI-Government Intervention &amp; #JAG Corps ~ #quote

{🙄}
…in #principle referenced from #TORTS, #A #WORD® in #TEXT® #USEC tit. 6 #USC §113(a) Other Gov. Officers, #DOJ.”

#Condescending #Note #Data #NFT #ETF #MON #PST @ACSOSheriffs @DHSgov @NewYorkFBI @CIDG_PNP https://t.co/KEqFg9lm4b https://t.co/vV3KJyw9yr"
TrojansZone,4/25/2023,2:15:32,"Alabama CB transfer Tre-Quon Fegans is set to visit #USC on May 5th.

#FightOn✌️⚔️ https://t.co/OzeI8E7LUI"
M17_Lpunzalan,4/25/2023,2:12:10,"42423. #QUOTE® #Spatial-#Predicaments #Agreements ~ #quote

{🙄}
…in #principle referenced from elementary dictionary, #A #WORD® in #TEXT® #USEC tit. 6 #USC §113(a) #duopoly: #Clause #OR #Open?☕️?”

#Condescending #Note #Data #NFT #ETF #MON #PST @ACSOSheriffs @DHSgov @NewYorkFBI https://t.co/XHMCpbqlIo https://t.co/OuMMFokGx2"
Scott_Schrader,4/25/2023,2:00:56,"#USC offers 5⭐️ 2025 Alabama WR Commit RYAN WILLIAMS 

➡️ https://t.co/IFJRT5If1X via @On3USC #FightOn✌🏼 https://t.co/IveJbePC2L"
AndrewJBone,4/25/2023,1:53:30,"#Alabama WR commitment adds offer from #USC. 

@On3sports Five-star profile: https://t.co/DjnJp32er4

@Scott_Schrader https://t.co/3Pc5hysrJW"
ChrisNTrevino,4/25/2023,1:53:04,"GF: Who was the big commitment #USC got? 

Me: Bear Alexander. 

GF: His name is Bear?

Me: Well, it’s not his legal nam—

GF: How cute!"
ActualPlaneServ,4/25/2023,1:41:06,"USC244
LJ35
N220CK
a1e13d
#USC244 #USC #LJ35 #N220CK #a1e13d
Automated Photo Crop #Roboflow #AI Confidence Score: 0.802 #objectdetection #machinelearning #NVIDIA #Jetson #PHX #Automated #Planespotting #RaspberryPi #ADSB #SDR #NodeRed #AvGeek #ActualPlaneServer https://t.co/CPWTqoKrVk"
TomLoy247,4/25/2023,1:25:17,"Four-star DL Bryce Young is ready to commit.

Finalists: #NotreDame #Tennessee #USC #Michigan

On Saturday, he'll post an edit, pick a school and then get back to business, which includes prepping for a monster senior year &amp; recruiting.

Story https://t.co/CSDWykJlMA

@247Sports https://t.co/XNftBRFvZv"
M17_Lpunzalan,4/25/2023,1:20:20,"42423. #QUOTE® #PRONOUNS® #S, #P, #A’s, 🃏… ~ #quote

{break}
…b’coz AM I NOT WORTH #DA #BRIBE, #LZ® Punzalan? To #EXEMPLIFY® #USEC #H of tit. 6 #USC §113(a)? In succinct?☕️?”

#Condescending #Note #Data #NFT #ETF #MON #PST @ACSOSheriffs @DHSgov @NewYorkFBI @CIDG_PNP @birgovph https://t.co/mMIIfPpCRM https://t.co/Brz5lbY6eo"
freelancer_eric,4/25/2023,1:05:20,"Hey fam,
Am taking online classes and assignments at very discounted prices.
#ecsu #gramfam #msu #utrgv #clemsonuniversity #tsu #wvu #ssu #jsu #aamu #pvamu #txsu22 #fvsu #plnu #usm #tsu #bsu #nccu #ucd #ksu #umbc #myasu #nsu #famu #utsa #msu #twu #usc #uncg #nyu #flu #gsu https://t.co/O6tC78QDJU"
M17_Lpunzalan,4/25/2023,1:04:44,"42423. #QUOTE® #PRONOUNS® #S, #P, #A’s, 🃏… ~ #quote

{break}
…b’coz beyond your comprehension is nobody else’s predicament, Jack®; #WORD® #USEC #E of tit. 22 #USC #SEC §263a.”

#Condescending #Note #Data #NFT #ETF #MON #PST @ACSOSheriffs @DHSgov @NewYorkFBI @CIDG_PNP @birgovph https://t.co/F1b8aCo8Yy https://t.co/TO7c0kQZtF"
aiaa_lalv,4/25/2023,1:00:11,"(#April 29) #Serendipity and #contrarianism in #scientific #research: Hit 'em where they ain't, with #Prof. #Paul D. #Ronney (https://t.co/JZkgfDYjmP). Please join #AIAA #LALV #Section for an #insightful #talk by an industry leader in #University of #Southern #California (#USC). https://t.co/nO59Exdy4w"
SAthletesLBB,4/25/2023,0:57:44,"#USC #Trojans Assistant Coach Wendale Farrow (@DellyWEN) between games at #BooWilliams 

#2023EYBL | #CoachCatcher | @USCWBB 

📸 @ThaRealSleep https://t.co/FyOZL8b4c9"
IESportsRadio,4/25/2023,0:57:23,"Tune in live for #SetPoint with @TeranRodriguez1!
#NCAAVolleyball #NCAAMVB #Hawaii #UCLA #OhioState #PennState #King #LBSU #GCU #NCAABVB #BigWestTournament #PAC12BVB #USC #CCSA
@Set_PointIE
https://t.co/J4khNBvK2P https://t.co/7E8hsExz7y"
bvbiahouston,4/25/2023,0:09:03,"An amazing game by BVB IA H B11 Black, who demonstrated incredible teamwork and talent to secure a 4-1 victory. Huge congratulations to the team on this well-deserved win! #BVBIAHB11Black #BVBIAHouston #BVB09 #USC #BlackAndYellow #GreatTeamwork https://t.co/6A2vECqgVy"
samsmith8971,4/25/2023,0:08:44,"#Republicans trying to limit #CollegeStudent from #voting .  #Democrats #Biden #elections #environment #sustainable #GretaThunberg #college #globalwarming #ClimateCrisis #plasticfree #pollution #mit #stanford #Purdue #university #UCLA #USC #TaylorSwift 
https://t.co/nGoAvTdy46"
borderObserver,4/25/2023,0:05:03,"CBP Officers Discover Stolen Vehicle at the Peace Bridge Valued at Approximately $65,000
https://t.co/QVH5lPRmra
10 Mar 2023

A 25-y/o #USC was attempting to go to Canada, but was refused entry

2022 Jeep Grand Cherokee SRT

#CBP_enforcement qt-cbp-media-4645 #borderObserver https://t.co/JVB9X2J9oX"
TrojansWire,4/25/2023,0:00:14,"Big news, big reactions. #USC pounced on a Bear market in the transfer portal.  https://t.co/IpUYVpxfD8"
ThomasJ40800586,4/24/2023,23:59:55,"With @USC_Baseball winning the series against UCLA, they leap-frog the Bruins in the Pac-12. #USC remains tied with Oregon, but will have the opportunity to gain sole control of 3rd place when the Trojans take on UW this weekend. Oregon takes on ASU, who is 1st in the Pac-12. https://t.co/JpvQgEhV8r"
Scott_Schrader,4/24/2023,23:24:29,"Can Bear Alexander's addition be a benefit in recruiting for #USC in the future❔📈

https://t.co/DQmeeoIVvz via @On3USC @MarshallLevyOn3 #FightOn"
